in_swcid,in_voltage,in_time,out_swcid,out_voltage,out_time,type,instance
3466,0.3077264885039657,1.2280000000000002,13018,0.01934484392694244,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
3400,0.2883338109760985,1.2280000000000002,13018,0.01935333135085337,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
2034,0.8124416052876341,1.2280000000000002,13018,0.018931166849337603,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
2037,0.8469771754476974,1.2280000000000002,13018,0.018913739102707335,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
3412,0.4055876433311188,1.2280000000000002,13018,0.019271440528021717,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
3483,0.18093517351217595,1.2280000000000002,13018,0.019451995259207377,5.427999999999997,PFL3,PFL3(PB12c)_L2_C4
1523,0.5412502362589944,1.2280000000000002,13018,0.01897652772358074,5.627999999999997,PFL3,PFL3(PB12c)_L2_C4
3796,0.4014467738755936,1.2280000000000002,13018,0.019284677088616475,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
3379,0.14133267098190797,1.3280000000000003,13018,0.019491524237179796,5.427999999999997,PFL3,PFL3(PB12c)_L2_C4
3797,0.41546477925363956,1.2280000000000002,13018,0.01927879422923604,5.527999999999997,PFL3,PFL3(PB12c)_L2_C4
10039,0.17695433881124523,1.2280000000000002,13018,0.02280478479891921,4.428000000000001,PFL3,PFL3(PB12c)_R2_C1_irreg
3540,0.25077076035690965,1.2280000000000002,13018,0.019418191113195517,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
3881,0.38453122973217885,1.2280000000000002,13018,0.01931468343824501,5.527999999999997,PFL3,PFL3(PB12c)_L7_C9
4676,0.22849590064698663,1.2280000000000002,13018,0.019673521967330982,5.327999999999998,PFL3,PFL3(PB12c)_L7_C9
1572,0.27636772558987244,1.2280000000000002,13018,0.019116906615267902,5.627999999999997,PFL3,PFL3(PB12c)_L7_C9
3469,0.3706792673673074,1.2280000000000002,13018,0.01931765601776151,5.527999999999997,PFL3,PFL3(PB12c)_L7_C9
4494,0.5913121926072704,1.1280000000000001,13018,0.019405574924630874,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
4558,0.17540887944482655,1.2280000000000002,13018,0.019699763004856534,5.327999999999998,PFL3,PFL3(PB12c)_L7_C9
4493,0.5700515007844799,1.1280000000000001,13018,0.0194142184402469,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
1576,0.3419887050691375,1.2280000000000002,13018,0.019086503312612284,5.627999999999997,PFL3,PFL3(PB12c)_L7_C9
4634,0.6820356193802034,1.1280000000000001,13018,0.019424829149523606,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
3485,0.2013692887135998,1.2280000000000002,13018,0.01944003703175667,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
4553,0.1249978242103332,1.3280000000000003,13018,0.01973949234925614,5.327999999999998,PFL3,PFL3(PB12c)_L7_C9
4612,0.623138766213622,1.1280000000000001,13018,0.01944908522993543,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
4490,0.5379779569345847,1.1280000000000001,13018,0.019427389692812724,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
1425,0.393975760685545,1.2280000000000002,13018,0.01902192764736936,5.627999999999997,PFL3,PFL3(PB12c)_L7_C9
34,0.4271008696704547,1.2280000000000002,13018,0.019378734328834003,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
3510,0.4519951321526187,1.1280000000000001,13018,0.01931755913604235,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
4491,0.5427257901063698,1.1280000000000001,13018,0.019425405682115558,5.427999999999997,PFL3,PFL3(PB12c)_L7_C9
3820,0.4222042759509075,1.2280000000000002,13018,0.019280330966810148,5.527999999999997,PFL3,PFL3(PB12c)_L7_C9
